Name,Document,Link,Record1,Record2,Record4,Valid_Until,modified,Created,Modified,_id
Daihatsu,test_pdf.pdf,https://bbc.com,0.396864,,,2034,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc663
Subaru,test_doc.docx,,0.019966,22,,2010,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc664
Subaru,test_txt.txt,,0.223733,295,,2022,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc665
Toyota,None,,0.385246,408,,2007,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc666
Subaru,test_doc.docx,https://ivl.se,0.639968,,,2025,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc667
Honda,test_pptx.pptx,,0.029499,0.0001,Honda Record3 updated!,2037,2023-07-19 12:06,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc668
Honda,test_xlsx.xlsx,https://ivl.se,0.7877,0.0001,Honda Record3 updated!,2034,2023-07-19 12:06,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc669
Nissan,test_txt.txt,https://ivl.se,0.551998,,,2013,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc66a
Subaru,None,,0.027152,953,,2016,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc66b
Subaru,test_pptx.pptx,,0.147471,901,,2019,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc66c
Daihatsu,"[test_txt.txt, test_txt2.txt]","[https://bbc.com, https://svt.se]",0.364298,,,2025,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc66d
Toyota,test_pdf.pdf,,0.681838,35,,2037,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc66e
Nissan,test_txt.txt,,0.646788,235,,2031,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc66f
Nissan,test_pptx.pptx,,0.487047,343,,2025,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc670
Honda,None,,0.799355,0.0001,Honda Record3 updated!,1992,2023-07-19 12:06,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc671
Suzuki,test_pptx.pptx,https://bbc.com,0.34052,,,2016,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc672
Mazda,"[test_pptx.pptx, test_xlsx.xlsx]",,0.444603,475,,2001,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc673
Nissan,test_pptx.pptx,,0.269524,865,,2004,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc674
Suzuki,test_txt2.txt,,0.635068,174,,2031,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc675
Subaru,test_doc.docx,https://www.svt.se,0.021759,,,2013,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc676
Nissan,"[test_txt.txt, test_txt2.txt]",https://ivl.se,0.300769,,,2034,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc677
Subaru,test_pptx.pptx,,0.023422,375,,1995,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc678
Honda,test_txt2.txt,https://bbc.com,0.445123,0.0001,Honda Record3 updated!,1995,2023-07-19 12:06,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc679
Suzuki,test_doc.docx,https://www.svt.se,0.056089,,,1989,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc67a
Subaru,"[test_pptx.pptx, test_xlsx.xlsx]","[https://bbc.com, https://svt.se]",0.058553,,,2010,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc67b
Subaru,"[test_pptx.pptx, test_xlsx.xlsx]",,0.411616,170,,2004,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc67c
Mitsubishi,"[test_pptx.pptx, test_xlsx.xlsx]",https://bbc.com,0.476519,,,2022,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc67d
Suzuki,test_xlsx.xlsx,,0.891785,616,,1998,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc67e
Subaru,"[test_txt.txt, test_txt2.txt]",,0.322252,807,,1995,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc67f
Suzuki,ivl_logo.svg,https://ivl.se,0.372495,,,2037,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc680
Subaru,test_txt2.txt,https://ivl.se,0.813954,,,2004,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc681
Toyota,"[test_txt.txt, test_txt2.txt]",,0.869149,724,,2043,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc682
Toyota,test_pptx.pptx,,0.111384,619,,2034,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc683
Suzuki,test_txt.txt,https://www.svt.se,0.403827,,,2043,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc684
Nissan,"[test_pptx.pptx, test_xlsx.xlsx]",https://ivl.se,0.182577,,,1992,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc685
Nissan,test_txt2.txt,,0.167044,872,,2025,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc686
Honda,test_xlsx.xlsx,,0.284926,0.0001,Honda Record3 updated!,2016,2023-07-19 12:06,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc687
Mazda,ivl_logo.svg,https://ivl.se,0.192083,,,1998,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc688
Subaru,test_xlsx.xlsx,,0.00109,791,,2016,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc689
Nissan,test_txt.txt,https://bbc.com,0.667,,,2037,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc68a
Mazda,test_txt2.txt,https://bbc.com,0.072728,,,2028,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc68b
Subaru,"[test_txt.txt, test_txt2.txt]",https://www.svt.se,0.815073,,,2004,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc68c
Toyota,"[test_txt.txt, test_txt2.txt]",https://ivl.se,0.071675,,,2040,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc68d
Mitsubishi,test_pptx.pptx,https://www.svt.se,0.47379,,,2007,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc68e
Mitsubishi,"[test_txt.txt, test_txt2.txt]",,0.862406,900,,2037,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc68f
Subaru,test_xlsx.xlsx,https://ivl.se,0.380694,,,2040,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc690
Daihatsu,test_xlsx.xlsx,,0.632492,67,,1989,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc691
Mazda,test_txt2.txt,https://bbc.com,0.376111,,,1992,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc692
Toyota,ivl_logo.svg,,0.339126,141,,1989,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc693
Toyota,test_txt2.txt,"[https://bbc.com, https://svt.se]",0.456343,,,2001,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc694
Subaru,test_pptx.pptx,https://ivl.se,0.672237,,,2013,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc695
Nissan,ivl_logo.svg,"[https://bbc.com, https://svt.se]",0.091271,,,2037,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc696
Suzuki,ivl_logo.svg,,0.520421,933,,1992,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc697
Daihatsu,"[test_txt.txt, test_txt2.txt]",https://www.svt.se,0.854828,,,2013,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc698
Mazda,ivl_logo.svg,,0.429691,88,,2010,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc699
Nissan,test_txt.txt,https://bbc.com,0.797337,,,2043,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc69a
Nissan,test_txt.txt,,0.570623,642,,2013,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc69b
Daihatsu,test_txt.txt,,0.226313,388,,1992,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc69c
Honda,test_pdf.pdf,,0.106779,0.0001,Honda Record3 updated!,2025,2023-07-19 12:06,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc69d
Mazda,ivl_logo.svg,"[https://bbc.com, https://svt.se]",0.845588,,,2025,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc69e
Honda,ivl_logo.svg,"[https://bbc.com, https://svt.se]",0.08625,0.0001,Honda Record3 updated!,2004,2023-07-19 12:06,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc69f
Honda,test_doc.docx,,0.992473,0.0001,Honda Record3 updated!,2028,2023-07-19 12:06,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6a0
Toyota,"[test_txt.txt, test_txt2.txt]",https://www.svt.se,0.892648,,,2040,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6a1
Nissan,test_txt.txt,,0.664692,994,,1992,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6a2
Subaru,test_doc.docx,"[https://bbc.com, https://svt.se]",0.432523,,,1992,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6a3
Daihatsu,test_pptx.pptx,,0.11682,556,,2004,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6a4
Suzuki,ivl_logo.svg,https://ivl.se,0.275358,,,2025,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6a5
Mitsubishi,"[test_txt.txt, test_txt2.txt]",,0.617428,758,,2043,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6a6
Daihatsu,"[test_pptx.pptx, test_xlsx.xlsx]",https://www.svt.se,0.675132,,,2001,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6a7
Daihatsu,test_xlsx.xlsx,https://ivl.se,0.231137,,,2031,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6a8
Honda,test_xlsx.xlsx,https://bbc.com,0.497497,0.0001,Honda Record3 updated!,2004,2023-07-19 12:06,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6a9
Mitsubishi,"[test_pptx.pptx, test_xlsx.xlsx]",https://www.svt.se,0.73596,,,1998,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6aa
Nissan,"[test_pptx.pptx, test_xlsx.xlsx]","[https://bbc.com, https://svt.se]",0.933368,,,2001,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6ab
Suzuki,test_doc.docx,https://ivl.se,0.42313,,,2016,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6ac
Nissan,"[test_txt.txt, test_txt2.txt]",https://ivl.se,0.034131,,,2040,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6ad
Mitsubishi,test_doc.docx,https://ivl.se,0.052252,,,2022,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6ae
Honda,None,"[https://bbc.com, https://svt.se]",0.834863,0.0001,Honda Record3 updated!,2043,2023-07-19 12:06,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6af
Toyota,ivl_logo.svg,,0.437685,445,,2016,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6b0
Mazda,test_pdf.pdf,https://www.svt.se,0.794148,,,2028,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6b1
Daihatsu,"[test_pptx.pptx, test_xlsx.xlsx]","[https://bbc.com, https://svt.se]",0.347973,,,2040,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6b2
Nissan,ivl_logo.svg,,0.747614,858,,2037,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6b3
Daihatsu,test_doc.docx,,0.453929,447,,1995,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6b4
Honda,"[test_pptx.pptx, test_xlsx.xlsx]",,0.475391,0.0001,Honda Record3 updated!,2025,2023-07-19 12:06,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6b5
Mitsubishi,ivl_logo.svg,,0.486433,588,,1992,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6b6
Mitsubishi,test_xlsx.xlsx,,0.510747,232,,2028,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6b7
Subaru,"[test_pptx.pptx, test_xlsx.xlsx]",https://bbc.com,0.668464,,,2019,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6b8
Subaru,test_pdf.pdf,,0.621812,987,,2016,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6b9
Toyota,None,,0.924655,999,,2031,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6ba
Subaru,test_txt2.txt,,0.409064,446,,2013,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6bb
Daihatsu,"[test_txt.txt, test_txt2.txt]",,0.254081,904,,2001,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6bc
Mazda,test_doc.docx,,0.578172,16,,2013,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6bd
Mitsubishi,test_txt2.txt,https://bbc.com,0.17051,,,2031,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6be
Mitsubishi,test_xlsx.xlsx,https://bbc.com,0.358499,,,2007,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6bf
Nissan,test_doc.docx,https://www.svt.se,0.727428,,,2016,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6c0
Toyota,test_doc.docx,,0.904622,126,,2040,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6c1
Honda,test_pdf.pdf,,0.840346,0.0001,Honda Record3 updated!,2001,2023-07-19 12:06,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6c2
Subaru,test_xlsx.xlsx,,0.695171,970,,2037,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6c3
Mazda,test_txt2.txt,,0.185818,891,,1998,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6c4
Mitsubishi,test_pptx.pptx,,0.815633,471,,2007,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6c5
Subaru,test_txt.txt,https://bbc.com,0.803559,,,2004,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6c6
Mitsubishi,"[test_pptx.pptx, test_xlsx.xlsx]",,0.797474,501,,2025,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6c7
Toyota,"[test_txt.txt, test_txt2.txt]",https://ivl.se,0.428298,,,2031,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6c8
Toyota,test_pptx.pptx,"[https://bbc.com, https://svt.se]",0.526788,,,2043,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6c9
Toyota,test_txt2.txt,https://bbc.com,0.101731,,,2040,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6ca
Daihatsu,"[test_pptx.pptx, test_xlsx.xlsx]",,0.839759,695,,2010,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6cb
Suzuki,ivl_logo.svg,https://ivl.se,0.961482,,,2016,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6cc
Suzuki,ivl_logo.svg,,0.085716,416,,2004,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6cd
Nissan,None,https://www.svt.se,0.832289,,,2022,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6ce
Suzuki,test_xlsx.xlsx,"[https://bbc.com, https://svt.se]",0.703446,,,2025,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6cf
Daihatsu,test_pptx.pptx,https://bbc.com,0.305078,,,2001,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6d0
Honda,test_pdf.pdf,https://ivl.se,0.044346,0.0001,Honda Record3 updated!,2001,2023-07-19 12:06,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6d1
Nissan,"[test_pptx.pptx, test_xlsx.xlsx]","[https://bbc.com, https://svt.se]",0.61226,,,2043,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6d2
Toyota,test_pdf.pdf,"[https://bbc.com, https://svt.se]",0.687325,,,2004,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6d3
Mazda,test_txt2.txt,,0.701199,937,,2040,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6d4
Honda,test_txt.txt,,0.845545,0.0001,Honda Record3 updated!,2028,2023-07-19 12:06,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6d5
Subaru,ivl_logo.svg,,0.347239,241,,1995,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6d6
Nissan,"[test_pptx.pptx, test_xlsx.xlsx]",,0.894783,584,,2004,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6d7
Subaru,test_txt2.txt,https://ivl.se,0.474397,,,2016,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6d8
Daihatsu,None,https://ivl.se,0.155131,,,2040,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6d9
Nissan,test_pptx.pptx,,0.54716,197,,2019,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6da
Mitsubishi,test_doc.docx,https://www.svt.se,0.234496,,,1992,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6db
Subaru,"[test_pptx.pptx, test_xlsx.xlsx]",,0.746706,833,,1995,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6dc
Nissan,"[test_pptx.pptx, test_xlsx.xlsx]",,0.376057,713,,2007,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6dd
Honda,ivl_logo.svg,,0.117979,0.0001,Honda Record3 updated!,2043,2023-07-19 12:06,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6de
Daihatsu,test_pptx.pptx,https://bbc.com,0.856723,,,1989,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6df
Mazda,"[test_txt.txt, test_txt2.txt]",,0.930645,509,,2022,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6e0
Daihatsu,"[test_txt.txt, test_txt2.txt]",https://ivl.se,0.671431,,,1998,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6e1
Toyota,test_txt.txt,,0.460772,915,,2013,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6e2
Mazda,ivl_logo.svg,,0.66866,715,,2022,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6e3
Daihatsu,ivl_logo.svg,https://ivl.se,0.48955,,,2007,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6e4
Daihatsu,None,,0.471607,862,,1995,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6e5
Toyota,test_txt2.txt,,0.182348,487,,2016,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6e6
Nissan,test_doc.docx,,0.642497,194,,2007,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6e7
Honda,test_pptx.pptx,,0.027606,0.0001,Honda Record3 updated!,2037,2023-07-19 12:06,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6e8
Daihatsu,None,,0.592433,703,,2016,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6e9
Mazda,None,,0.939194,313,,2010,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6ea
Mazda,None,https://www.svt.se,0.449555,,,2013,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6eb
Nissan,test_pptx.pptx,,0.279326,317,,2034,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6ec
Subaru,test_pdf.pdf,https://ivl.se,0.94498,,,1989,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6ed
Mazda,test_txt2.txt,,0.561978,637,,1995,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6ee
Suzuki,test_txt.txt,,0.09573,939,,1992,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6ef
Mitsubishi,"[test_txt.txt, test_txt2.txt]",,0.07918,945,,1992,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6f0
Suzuki,ivl_logo.svg,,0.226992,683,,2031,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6f1
Mazda,test_txt.txt,,0.225187,82,,1992,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6f2
Mitsubishi,test_doc.docx,,0.515569,443,,2031,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6f3
Mitsubishi,test_pptx.pptx,,0.825019,734,,2010,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6f4
Daihatsu,test_pdf.pdf,https://bbc.com,0.893345,,,2040,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6f5
Mazda,test_pdf.pdf,https://www.svt.se,0.834329,,,2010,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6f6
Mazda,"[test_pptx.pptx, test_xlsx.xlsx]",https://ivl.se,0.785998,,,2007,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6f7
Toyota,"[test_pptx.pptx, test_xlsx.xlsx]",https://bbc.com,0.531573,,,2037,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6f8
Suzuki,ivl_logo.svg,,0.98493,369,,1998,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6f9
Honda,ivl_logo.svg,,0.96791,0.0001,Honda Record3 updated!,2004,2023-07-19 12:06,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6fa
Toyota,test_xlsx.xlsx,https://bbc.com,0.029384,,,2031,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6fb
Toyota,"[test_pptx.pptx, test_xlsx.xlsx]","[https://bbc.com, https://svt.se]",0.033349,,,2007,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6fc
Nissan,"[test_pptx.pptx, test_xlsx.xlsx]",,0.955801,728,,2040,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6fd
Mazda,test_txt2.txt,"[https://bbc.com, https://svt.se]",0.51988,,,2001,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6fe
Toyota,ivl_logo.svg,https://ivl.se,0.792537,,,2022,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc6ff
Suzuki,"[test_pptx.pptx, test_xlsx.xlsx]",,0.211028,717,,2028,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc700
Subaru,"[test_txt.txt, test_txt2.txt]",,0.636326,369,,1998,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc701
Subaru,ivl_logo.svg,https://www.svt.se,0.841347,,,2043,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc702
Honda,None,https://www.svt.se,0.014079,0.0001,Honda Record3 updated!,2031,2023-07-19 12:06,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc703
Mazda,"[test_pptx.pptx, test_xlsx.xlsx]","[https://bbc.com, https://svt.se]",0.794831,,,1998,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc704
Subaru,"[test_txt.txt, test_txt2.txt]",,0.691061,499,,2034,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc705
Honda,test_txt2.txt,,0.059305,0.0001,Honda Record3 updated!,2019,2023-07-19 12:06,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc706
Daihatsu,test_doc.docx,"[https://bbc.com, https://svt.se]",0.11295,,,1989,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc707
Suzuki,"[test_txt.txt, test_txt2.txt]",,0.251889,631,,1989,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc708
Daihatsu,test_txt2.txt,https://ivl.se,0.494901,,,2001,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc709
Subaru,test_xlsx.xlsx,"[https://bbc.com, https://svt.se]",0.869164,,,1992,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc70a
Subaru,test_doc.docx,"[https://bbc.com, https://svt.se]",0.05437,,,2043,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc70b
Honda,test_doc.docx,https://www.svt.se,0.372403,0.0001,Honda Record3 updated!,2013,2023-07-19 12:06,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc70c
Mazda,"[test_txt.txt, test_txt2.txt]",,0.652819,376,,2040,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc70d
Mazda,None,,0.36874,957,,2013,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc70e
Honda,test_doc.docx,,0.74775,0.0001,Honda Record3 updated!,2025,2023-07-19 12:06,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc70f
Honda,test_txt.txt,,0.740554,0.0001,Honda Record3 updated!,2007,2023-07-19 12:06,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc710
Suzuki,test_pptx.pptx,https://bbc.com,0.310501,,,2016,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc711
Nissan,test_pptx.pptx,"[https://bbc.com, https://svt.se]",0.954125,,,2028,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc712
Nissan,test_xlsx.xlsx,https://bbc.com,0.955971,,,2016,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc713
Mazda,None,,0.162387,241,,2034,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc714
Suzuki,test_pptx.pptx,,0.268789,65,,2028,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc715
Toyota,test_doc.docx,"[https://bbc.com, https://svt.se]",0.881125,,,2031,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc716
Mitsubishi,None,https://ivl.se,0.587098,,,2007,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc717
Subaru,"[test_txt.txt, test_txt2.txt]","[https://bbc.com, https://svt.se]",0.026161,,,2019,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc718
Mitsubishi,test_txt.txt,,0.816229,586,,2025,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc719
Subaru,test_txt2.txt,,0.608651,830,,2028,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc71a
Mitsubishi,None,,0.494478,258,,2013,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc71b
Honda,"[test_txt.txt, test_txt2.txt]",,0.328721,0.0001,Honda Record3 updated!,1998,2023-07-19 12:06,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc71c
Toyota,test_txt2.txt,"[https://bbc.com, https://svt.se]",0.365891,,,2010,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc71d
